Approx Module;VVenC Profile;Video;Read BER;Write BER;QP;Rep.;YUV-PSNR;Bitrate;Execution Time
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;32;2;36.9342;841.6941;7356.539
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;32;3;36.9071;838.3765;7486.912
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;32;4;36.9088;841.0118;7476.044
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;37;0;34.4065;437.8588;6071.148
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;37;1;34.4324;438.1412;5965.497
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;37;2;34.4286;437.5059;5999.461
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;37;3;34.4233;437.4353;6133.236
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;37;4;34.4377;439.9294;5996.889
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;22;0;42.6575;3427.9529;12499.729
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;22;1;42.6599;3422.9882;12342.303
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;22;2;42.6577;3429.6706;12355.186
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;22;3;42.6445;3425.7647;12352.097
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;22;4;42.6495;3427.1529;12487.454
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;27;0;39.6998;1659.4824;9403.058
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;27;1;39.6937;1657.5765;9378.81
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;27;2;39.6874;1658.1882;9364.513
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;27;3;39.7055;1666.2353;9445.924
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;27;4;39.6836;1658.1647;9362.601
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;32;0;36.9128;839.9529;7396.794
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;32;1;36.9211;840.4941;7389.064
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;32;2;36.9109;840.1412;7485.661
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;32;3;36.9298;839.7412;7456.553
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;32;4;36.926;839.4353;7440.68
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;37;0;34.429;437.3412;6113.79
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;37;1;34.4269;437.3882;6087.123
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;37;2;34.4247;438.0235;6095.456
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;37;3;34.4165;437.6471;6078.177
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_06;1E_06;37;4;34.4235;436.9412;6055.678
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;22;0;42.6553;3428.1412;12289.52
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;22;1;42.6551;3427.8353;12360.077
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;22;2;42.6553;3428.1412;12421.645
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;22;3;42.6575;3423.6471;12320.025
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;22;4;42.6553;3428.1412;12340.153
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;27;0;39.709;1661.3647;9407.807
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;27;1;39.709;1661.3647;9418.674
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;27;2;39.709;1661.3647;9407.509
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;27;3;39.6893;1655.7882;9356.132
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;27;4;39.709;1661.3647;9462.356
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;32;0;36.9105;839.9529;7403.51
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;32;1;36.9105;839.9529;7384.667
filt_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_07;1E_07;32;2;36.9105;839.9529;7422.853
