Approx Module;VVenC Profile;Video;Read BER;Write BER;BD-Rate;BD-PSNR
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.01378562472429401;-0.0004280526943090708
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_03;1E_03;0.30269811172050076;-0.01228583080537369
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.1394143859417607;0.006577965060837304
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.07614395713104738;0.0036868710049965713
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.00598858555794779;0.0005822385118882446
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;-0.047435331334866326;0.0027543617584213083
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_04;1E_04;0.03630404175338775;-0.0017611318108791839
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.15871208737903153;0.007427038299920311
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.21154921251979042;0.009546013047957942
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.11663340154206558;0.0051420021204200955
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.05849533226465198;0.003319525753076944
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_05;1E_05;-0.1557105398772074;0.007623768942699281
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;-0.08631290822662674;0.0041681327242839026
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.009032227407290705;-0.0004463912917625872
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.006889453393799094;-8.87065661564367e-05
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;-0.00030108227563330203;1.2082022117447009e-05
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_06;1E_06;0.04333377862137944;-0.0015413329688059951
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BQMall_832x480_60;1E_07;1E_07;0.0;0.0
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.29494571965382743;-0.011500611040937794
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.29011162348289155;-0.011111467733048818
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.09935932397291403;-0.0036103113573497433
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.019481986596492362;-0.00036223685620732037
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_03;1E_03;0.365322392289702;-0.014286275820888018
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.04703360478186536;-0.001485572960868704
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;-0.045503515902467484;0.0021582769685640005
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.09299460693732442;-0.0035003030826772016
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.27165316907942216;-0.010883640411985467
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_04;1E_04;0.04862023806819771;-0.0016957507463704878
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.02867919142526265;-0.0008586598522224931
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.24764056604049678;-0.009669350534473169
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.07360008043519883;-0.0026857213115171205
orig_inter_approx;randomaccess_medium;BasketballDrill_832x480_50;1E_05;1E_05;0.030285435094912216;-0.0010829990627201885
